@lat,@lon,amenity,cuisine,name,opening_hours,diet:vegetarian,diet:vegan
38.0242492,23.7534437,restaurant,greek,Το πηλιορείτικο,12:00-01:00,,
38.0224096,23.7476545,restaurant,greek,Καλαμάκι Λαμπρινάκι,12:30 - 01:00,,
37.9406200,23.6495116,restaurant,italian,Santa Pasta,,,
38.0370795,23.7737953,restaurant,coffee_shop;crepes,la place,24/7,,
38.0223610,23.7477630,restaurant,pizza,Galeone,11:00 - 01:00,,
38.0367194,23.7682192,restaurant,greek,Η Γειτονιά,12:00 - 01:00,,
37.9694490,23.7307741,restaurant,greek,Σειρήνες,,,
37.9677007,23.7286843,restaurant,greek,To kati allo,,,
37.9708829,23.7303174,restaurant,,Daphne's Restaurant,,,
37.9665314,23.7289452,restaurant,,,,,
37.9690802,23.7299549,restaurant,regional,Γευστικές αποπλανήσεις,09:00+,,
37.9694163,23.7304992,restaurant,regional,Πλακιώτισσα,09:00+,,
37.9693263,23.7311603,restaurant,,Duende,,,
37.9927746,23.7986414,restaurant,Σουβλάκια,Ο Άρχοντας,,,
37.9926517,23.7985088,restaurant,Σουβλάκια,Γευστική Γωνιά,,,
38.0434453,23.7719666,restaurant,kebab,Τα Αγγελάκια,,,
38.0199472,23.7548615,restaurant,barbecue,kostas,,,
38.0488407,23.8356222,restaurant,,Το Πεύκο,,,
38.0200949,23.7564455,restaurant,greek,Τρι...γύρο,12:00-01:30,,
38.0305348,23.8259729,restaurant,greek,Τσατσαράκι,,,
37.9914632,23.6769302,restaurant,,Ρεμεζέ,,,
37.9312348,23.6852718,restaurant,american,TGI Friday's,,,
37.9811548,23.7647610,restaurant,,Το Κονάκι,,,
38.0284530,23.7336277,restaurant,,Πέραν,,,
38.0341633,23.7374310,restaurant,beer;barbecue,Εν Αιθρία,,,
38.1294298,23.7887960,restaurant,italian,Ίωνες,,,
37.9392480,23.6421671,restaurant,thai,Rouan Thai,,,
37.9688577,23.7256340,restaurant,,dionyssos,,,
38.0389697,23.7389899,restaurant,,Το Γνήσιον του Βόλου,,,
38.0334106,23.7314450,restaurant,turkish,Μπάρμπα Αλέξης,,,
37.9791680,23.7255231,restaurant,,Μουσείο Ελληνικής Γαστρονομίας,,,
37.9782005,23.7245012,restaurant,,Έναστρον,,,
37.9690901,23.7237302,restaurant,,Greek House Attikos,,,
37.9691836,23.7236893,restaurant,,GH Attikos,,,
37.9693344,23.7240316,restaurant,,Karyatides,,,
37.9691125,23.7245233,restaurant,,Strofi,Tu-Su 12:00-01:00,,
37.9723997,23.7321004,restaurant,greek,Ταβέρνα Σαιτα,,,
38.0797249,23.7437397,restaurant,,Νώντας,,,
38.1828552,23.8532545,restaurant,,Ανθός Κηφισιάς,,,
38.0808118,23.7354716,restaurant,,Κιτσαρώνας,,,
38.0866338,23.7402961,restaurant,,Ο Βολιώτης,,,
38.0800982,23.7364111,restaurant,,Ο Ζήκος,,,
38.0824160,23.7368225,restaurant,,Ο Μήτσης,,,
37.9402046,23.6566201,restaurant,mediterranean,Bowling Center,,,
38.0434690,23.7686290,restaurant,,Λιθάρια,Mo-Su 13:00-02:00,,
37.9270590,23.6336640,restaurant,seafood,Ψαρόσκαλα,,,
37.9777686,23.7450411,restaurant,,Oikeio,,,
