@lat,@lon,amenity,cuisine,name,opening_hours,diet:vegetarian,diet:vegan
41.1158469,16.8662724,restaurant,pizza,Pizzeria Baraonda,Tu-Su 19:30-00:00,,
41.0930053,16.9861221,restaurant,,Crudi Crudi,,,
41.0014257,16.9122583,restaurant,,Villa casale,,,
41.2351265,16.5080002,restaurant,,La Taverna del Duca,,,
41.1287292,16.5347038,restaurant,,Caravan serraglio,,,
41.1290131,16.5493082,restaurant,,caseificio,,,
40.9536271,17.3051616,restaurant,,The King,Mo-Su 19:00-00:00,,
41.1233196,16.8760120,restaurant,,Premiata Norcineria,,,
41.1233610,16.8765588,restaurant,,La tana dei lupi,,,
41.1263047,16.8715450,restaurant,,Ristorante Biancofiore,,,
41.1250677,16.8637324,restaurant,pizza;pasta;italian;coffee_shop,Bari - Napoli,"Mo-Fr 12:30-15:30,19:30-23:30; Sa,Su 19:30-23:30",yes,yes
41.1252687,16.8661035,restaurant,,Sottosopra,,,
41.1265891,16.8708849,restaurant,,La Tana Del Polpo,,,
40.9532211,17.3034371,restaurant,,La Dolce Vita,,,
41.1515511,16.7826475,restaurant,,White Garden Ricevimenti,,,
41.1265496,16.8691004,restaurant,,Pizzeria da Giancarlo,,,
41.1197852,16.8702634,restaurant,,,,,
41.1213694,16.8726000,restaurant,,,,,
41.2338449,16.5165873,restaurant,fish,El Mar,,,
41.1212116,16.8655015,restaurant,,La Pesciera,,,
41.1206651,16.8655625,restaurant,,Pizzeria da Gianni,,,
41.1296335,16.5536204,restaurant,pizza,,,,
41.1275726,16.8680008,restaurant,pizza,Pizzeria Di Cosimo,,,
41.1267144,16.8711368,restaurant,,Restaurant Sopravento,,,
41.1275690,16.8719636,restaurant,,Matiti Al Dente Spaghetteria,,,
41.1255437,16.8687121,restaurant,peruvian,Rú,,,
41.1273787,16.8664536,restaurant,italian_pizza;pasta,Restaurant Frederico II,,,
41.0034259,16.8676014,restaurant,pizza,La Piazzetta del Gusto,,,
41.0746152,16.8698324,restaurant,,La Taberna,,,
41.0725033,16.8699791,restaurant,pizza,Pizzeria,,,
40.9961306,17.2171694,restaurant,,Puro,Mo-Su 10:00-22:00,,
41.1023107,16.8828345,restaurant,pizza,Pizzeria Il Bugigattolo,,,
41.1075671,16.6907376,restaurant,regional,Vinicio 2.0,,,
41.1123519,16.8685754,restaurant,steak_house,Braceria Signorile,,,
41.1513778,16.7628310,restaurant,pizza,,,,
41.1592788,16.7794171,restaurant,pizza;italian,Casablanca,,,
41.1601298,16.7635506,restaurant,pizza,,,,
41.1361425,16.8350468,restaurant,,I Tre Sapori,,,
41.1213625,16.8677978,restaurant,,Stammibene,,,
41.2370218,16.5091594,restaurant,pizza,A Casa Mia,We-Mo 19:00-00:00,,
41.1212372,16.8659907,restaurant,italian_pizza;italian,Taverna Caprese,"Mo-Sa 12:00-15:30,19:30-23:30",,
41.2377167,16.5108595,restaurant,,Pizzeria Antipasteria L'Altro Buco,,,
41.1336136,16.7788089,restaurant,pizza,Ristopizza dei Principi,,,
41.1222894,16.8757595,restaurant,,Pizzeria Enzo e Ciro,Mo-Su 19:15-02:00,,
41.1270850,16.8594800,restaurant,,Pizzeria delle Meraviglie,,,
41.1249360,16.8597060,restaurant,,Pizzeria da Gaetano,,,
41.1275080,16.8638842,restaurant,,Pizzeria da Lino,,,
41.1262867,16.8708524,restaurant,,In vino veritas,,,
41.1262956,16.8703133,restaurant,,Boccaccio,,,
