@lat,@lon,amenity,cuisine,name,opening_hours,diet:vegetarian,diet:vegan
50.0730053,14.4422107,restaurant,regional,U Bulínů,Mo-Su 11:00-23:00,,
50.0769873,14.4153452,restaurant,korean,Bab rýže,Mo-Sa 11:00-22:00,,
50.0804984,14.4105364,restaurant,,Střelecký ostrov,,,
50.0809258,14.4072158,restaurant,regional;breakfast,Café Savoy,"Mo-Fr 08:00-22:30; Sa,Su 09:00-22:30",,
50.0810918,14.4057608,restaurant,regional,Stará Praha,,,
50.0810820,14.4053994,restaurant,regional;pizza,U Templářů II,,,
50.0865212,14.3874353,restaurant,,U Stříbrné kočky,,,
50.0863618,14.3865778,restaurant,,Boga boga,,,
50.0803540,14.4240136,restaurant,,Branický sklípek U Purkmistra,,,
50.0780427,14.4484105,restaurant,,U Růžového sadu,Mo-Fr 10:30-24:00; Fr 10:30-01:00; Sa 11:00-01:00; Su 11:30-22:00,,
50.0595327,14.4198991,restaurant,,Podolská kotva,,,
50.0471723,14.4135822,restaurant,greek,Delphi,Mo-Su 11:00-23:00,yes,
50.0828955,14.4046467,restaurant,mexican,Cantina,Mo-Su 11:30-24:00,,
50.0928461,14.4825867,restaurant,,Club Velbloud,,,
50.0856394,14.4400343,restaurant,pizza,Pizzerie Pasta e Basta,Mo-Fr 11:00-23:00; Sa-Su 11:00-22:00,,
50.0828974,14.4572085,restaurant,italian,Nominanza,Mo-Su 11:00-23:00,yes,
50.0843102,14.4526231,restaurant,korean,Bibimbap,Mo-Fr 11:00-22:00;Sa 12:00-22:00,,
50.0629887,14.4045667,restaurant,,U Modré Hvězdy,,,
50.0809398,14.4231377,restaurant,,U Šuterů,,,
50.0698557,14.4056067,restaurant,,U Staropramene,,,
50.0709558,14.4050108,restaurant,regional,Plzeňský restaurant Anděl,,,
50.0874244,14.4691953,restaurant,burger,Želva beers & burgers,Mo-Su 11:00-23:00,,
50.0919201,14.5089365,restaurant,,Pivní bar Pegas,,,
50.0805826,14.4209707,restaurant,,The Dutch Pub,,,
50.0800452,14.4237241,restaurant,,U Českých pánů,,,
50.0792502,14.4194131,restaurant,,U Kotvy,Mo-Su 10:00-05:00,,
50.0753965,14.4273703,restaurant,,U Ječmene,,,
50.0833739,14.5085551,restaurant,vietnamese,Neami,,,
50.0796963,14.4560031,restaurant,,Na Radhošti,,,
50.0781832,14.4565981,restaurant,mexican,Sonora,,,
50.0775793,14.4549767,restaurant,regional,Hospůdka v Ateliéru,Mo-Th 11:00-01:00; Fr 11:00-03:00; Sa 12:00-03:00; Su 12:00-01:00,,
50.0771115,14.4436867,restaurant,,Vinohradský Burger Bar,Mo-Sa 11:00-24:00; Su 11:00-23:00,,
50.0772794,14.4535168,restaurant,chinese,Fenix,Mo-Su 10:30-22:00,,
50.0751439,14.4293927,restaurant,local,U Graffů,11:00-23:00,,
50.0905004,14.4740708,restaurant,,Restaurace Familie,"Su-Th 10:00-21:00; Fr,Sa 10:00-22:00",,
50.0843820,14.4514308,restaurant,regional,Lavička,Mo-Su 11:00-23:00,,
50.0809588,14.4264159,restaurant,,Monarchie,,,
50.0810603,14.4264762,restaurant,,Restaurant of India,,,
50.0431312,14.4541187,restaurant,regional,Na Kopečku,Mo-Su 11:00-24:00,,
50.0798534,14.4585930,restaurant,,Pohoda,,,
50.0954323,14.4888954,restaurant,,U Otrokářky,,,
50.0825181,14.4312494,restaurant,,U Staré pošty,"Mo-Fr 09:00-23:00; Sa,Su 11:00-23:00",,
50.0819433,14.4309222,restaurant,czech,Ferdinanda,Mo-Su 11:00-23:00,,
50.0924479,14.3239746,restaurant,,Hostinec nad Šárkou,Mo-Sa 11:00-23:00; Su 11:00-22:00,,
50.0941650,14.3897547,restaurant,regional,Hostinec na staré vozovně,Mo-Su 11:30-24:00,,
50.0429533,14.4611298,restaurant,local,ne-SMYSL,Mo-Fr 11:00-23:00,,
50.1117509,14.5031737,restaurant,chinese,Jie Qing,,,
50.1118370,14.5034055,restaurant,pizza,Sonno Di Forno,"Mo-Th 11:00-23:00, Fr,Sa 11:00-24:00, Su 11:00-23:00",,
50.1270359,14.4703326,restaurant,,Pivovar Cobolis,,,
50.0839040,14.4285702,restaurant,pizza;pasta,Green Tomato,Mo-Fr 10:00-23:00; Sa-Su 11:00-23:00,,
50.0725776,14.4067426,restaurant,regional,U Buldoka,,,
50.0746550,14.4373958,restaurant,italian,Pizzeria Grosseto,Mo-Su 11:30-23:00,,
50.0754831,14.4441051,restaurant,,Lokál Korunní,"Mo-Fr 11:00-24:00; Sa 12:00-24:00; PH,Su 12:00-23:00",,
50.0755052,14.4506001,restaurant,regional,U Vodárny,"Mo-Su 10:00-23:00,10:30-23:30",,
50.0977011,14.4010034,restaurant,mexican,Fiesta Mexicana,,,
50.0984758,14.4027225,restaurant,indian,Indian by Nature II,,,
50.0965315,14.4056002,restaurant,pizza;burger;international,Restaurant 500 (pětistovka),Mo-Su 11:00-23:00,limited,
