
51.5241516,-3.1470249,restaurant,indian,Pentwyn Spice,,,
51.4800142,-3.1789825,restaurant,indian,Tukka Tuk,Mo-Tu 12:00-21:00; We Off; Th-Su 12:00-21:00,,
51.4802996,-3.1785264,restaurant,thai,Thai Asian Delish,Mo-Su 08:00-15:00,,
51.4801401,-3.1789185,restaurant,indian,The Masala Hut,Mo-Su 08:00-15:00,,
51.4800716,-3.1786274,restaurant,,The Naked Vegan,Mo-Su 08:00-15:00,,
51.4799472,-3.1788313,restaurant,,Dosaa,Mo-Su 08:00-15:00,,
51.4799906,-3.1787173,restaurant,,The Naked Vegan,Mo-Su 08:00-15:00,,
51.4800587,-3.1785836,restaurant,pizza,Ffwrnes Pizza,Mo-Su 08:00-15:00,,
51.5132996,-3.2202098,restaurant,,La cucina da Mara,,,
51.4902335,-3.1697008,restaurant,turkish;juice;grill,Saray Restaurant,Su-Th 12:00-23:00; Fr-Sa 12:00-00:00,,
51.5114979,-3.2171839,restaurant,spanish,Santiago's Tapas Bar and Restaurant,,,
51.4830257,-3.1730660,restaurant,dessert,Heavenly Desserts,Mo-Su 12:00-23:00,,
51.4805832,-3.1791489,restaurant,vietnamese,Pho,Mo-Th 12:00-22:00; Fr-Sa 12:00-22:30; Su 12:00-21:00,,yes
51.5204117,-3.1199858,restaurant,pizza,Pizza Hut,,,
51.4679005,-3.1619818,restaurant,asian,Zaika Asian Cuisine,,,
51.4668922,-3.1630007,restaurant,japanese,Volcano Japanese,,,
