@lat,@lon,amenity,cuisine,name,opening_hours,diet:vegetarian,diet:vegan
53.3226013,-6.2654825,restaurant,,Elephant & Castle,,,
53.3476581,-6.2434771,restaurant,american,Rockets by Eddie Rockets,,,
53.3493147,-6.2429422,restaurant,italian,Il Fornaio,,,
53.2935978,-6.1546339,restaurant,italian,Osteria 99,Mo-We 16:00-22:00; Th 16:00-23:00; Fr-Su 12:00-23:00,,
53.4019068,-6.2970106,restaurant,chinese,Royal Plaza,,,
53.3352526,-6.2649966,restaurant,,Green Nineteen,,,
53.3438383,-6.2662912,restaurant,french,Chez Max,,,
53.3393202,-6.3195640,restaurant,,,,,
53.3333672,-6.2618948,restaurant,steak_house,Morton's The Steakhouse,,,
53.3337802,-6.2646383,restaurant,chicken,Bad Egg,,,
53.3334025,-6.2642218,restaurant,,The Iveagh Restaurant,,,
53.3312041,-6.2643592,restaurant,indian,Tandoori Bite,,,
53.3305321,-6.2641682,restaurant,lebanese,Rotana Café,,,
53.3305860,-6.2641769,restaurant,steak;burger,One Bistro,"Mo-Th 17:00-22:00, Fr-Su 11:00-22:00",,
53.4064325,-6.3676320,restaurant,,Ipsen Employee Canteen,,,
53.3949263,-6.3910222,restaurant,asian,Wagamama,,,
53.3951202,-6.3906910,restaurant,american,Captain Americas,,,
53.3394653,-6.2437763,restaurant,italian,Mamma Mia,,,
53.3923107,-6.0694707,restaurant,seafood,Aqua,,,
53.3442050,-6.2674716,restaurant,italian,Fiorentina,"Mo-Sa 12:00-23:30, Su 17:00-22:30",,
53.3365683,-6.2646128,restaurant,irish,Gerry's,Mo-Fr 08:00-19:00; Sa 08:00-14:30,,
53.3397209,-6.2585490,restaurant,,Amuse,,,
53.3449821,-6.2573794,restaurant,regional,The Buttery Food Court,"Mo-Th 07:30-16:00, Fr 07:30-15:00",,
53.3428831,-6.2641927,restaurant,,Taste at Rustic,,,
53.3430498,-6.2646837,restaurant,mexican,Boojum,Mo-Su 11:30-20:00,yes,
53.3882206,-6.0635861,restaurant,,King Sitric,,,
53.3763212,-6.2177331,restaurant,chinese,New Emperor,,,
53.3429182,-6.2448557,restaurant,italian,Piccola Sicilia,,,
53.3394577,-6.2582493,restaurant,,Peploe's Wine Bistro,Mo-Su 12:00-24:00,,
53.3392152,-6.2572875,restaurant,,La Mère Zou,,,
53.3424255,-6.2640325,restaurant,,Urban Picnic,,,
53.3486090,-6.2478273,restaurant,,TOSS'D Noodles & Salads,Mo-Fr 07:00-19:00,,
53.3141947,-6.2823280,restaurant,,Mayfield Restaurant,"Mo-Tu 09:00-18:00, We-Sa 09:00-21:30, Su 10:00-16:30",,
53.3865964,-6.2589686,restaurant,,,,,
53.3401873,-6.2655211,restaurant,,Bow Lane,,,
53.3382001,-6.2453105,restaurant,,Dobbins,,,
53.3958235,-6.4407325,restaurant,pizza,Papa Razzi,,,
53.3481917,-6.2933369,restaurant,,Juno's,,,
53.3409372,-6.2451859,restaurant,,Di Bella Café,,,
53.2595603,-6.1969692,restaurant,steak_house,Sivad Grill & Wine Bar,Su-Tu 12:00-22:00; We-Sa 12:00-23:30,,
53.3118790,-6.2742144,restaurant,,Bijou Rathgar,"Mo-Fr 12:00-16:00,17:00-22:00; Sa 11:00-16:00,17:00+; Su 11:00-16:00,17:00-22:00",,
53.2607412,-6.1504634,restaurant,italian,Café 31,,,
53.3456425,-6.2649227,restaurant,italian,The Italian Corner,,,
53.3054236,-6.2206691,restaurant,,The First Restaurant,,,
53.3411628,-6.2653723,restaurant,indian,Govindas,,only,yes
53.3956127,-6.3900180,restaurant,,Forchetta,,,
53.3216762,-6.2668467,restaurant,mexican,Little Ass Burrito bar,,,
53.3114086,-6.2744040,restaurant,thai,Kanum,,,
53.3119955,-6.2748509,restaurant,italian,Il Divo,,,
53.3443182,-6.2377581,restaurant,,herbstreet,"We-Fr 09:30-15:00, We-Sa 17:00-21:00, Sa,Su 10:00-16:00; Mo,Tu off",,
53.3904356,-6.0717816,restaurant,,The Brass Monkey,,,
53.3905146,-6.0717123,restaurant,,Deep,,,
53.3487762,-6.2688011,restaurant,chinese,Hilan,,yes,
53.3442569,-6.2674801,restaurant,,Cafe Topolis,,,
53.3339782,-6.2650150,restaurant,indian,Pickle,,,
53.3182336,-6.2787355,restaurant,,Becket & Bull,,,
53.3572202,-6.2638778,restaurant,,Bleecker Street Cafe Bar,,,
53.3450322,-6.2634505,restaurant,italian,Luigi Malones,Mo-Sa 12:00-23:00+; Su 13:00-23:00+,,
53.4045401,-6.4264315,restaurant,chinese,Tsang's,,,
53.3353770,-6.2649966,restaurant,asian,Neon,,,
53.3352108,-6.2649950,restaurant,chinese,Hang Dai,,,
53.3466089,-6.2652915,restaurant,italian,Enoteca delle Langhe,,,
53.3308134,-6.2750427,restaurant,,Konkan,Mo-Su 17:00-23:00,,
53.3392240,-6.2801690,restaurant,burger;cafe;breakfast;lunch;diner,The Electric Vegan,Mo Off; Tu-Su 10:00-20:00,,only
53.3430910,-6.2628630,restaurant,,Boulevard Cafe,,,
53.3437264,-6.2699958,restaurant,,Copper Alley Bistro,,,
53.3280689,-6.2326597,restaurant,,The Pavillon,,,
53.3453290,-6.2633680,restaurant,burger,Gourmet Burger Kitchen,,,
53.3453217,-6.2629298,restaurant,burger;pizza,Bad Ass Cafe,Mo-We 12:00-24:00; Th 12:00-01:00; Fr 12:00-01:30; Sa 09:00-01:30; Su 09:00-24:00,,
53.2784058,-6.1073339,restaurant,fish,Bubbas Fish Markey,Mo off; Tu-We 12:00-21:00; Th-Su 12:00-22:00,no,no
53.3243306,-6.2530956,restaurant,,Tribeca,"Mo-Fr 12:00-23:00, Sa-Su 11:00-23:00",,
53.3470230,-6.2652219,restaurant,,Cactus Jacks,,,
53.3183462,-6.2111999,restaurant,,Merrion Inn,,,
53.3299102,-6.2322868,restaurant,indian,Ravi's Kitchen,,,
53.3417454,-6.3073765,restaurant,italian,La Dolce Vita,,,
53.3758171,-6.3320075,restaurant,regional,Canal Bar,"Mo-Th 12:00-23:30, Fr-Sa 12:00-00:30, Su 12:00-23:00",,
53.3759090,-6.3321041,restaurant,japanese;asian,Geisha,,,
53.3580516,-6.3792190,restaurant,,The Old Beehive,Mo-Fr 08:00-16:30,,
53.3496278,-6.2437292,restaurant,pizza,Broadway Pizza Parlor,,,
53.3111738,-6.2833015,restaurant,,Brambles,,,
53.3433598,-6.2692841,restaurant,pizza,Bottega Toffoli,,,
53.3889191,-6.2010789,restaurant,,Joe's Village Kitchen,,,
53.3836222,-6.2155708,restaurant,,Graham O'Sullivan,,,
53.3811625,-6.2081899,restaurant,indian,Madhobi,,,
53.3764812,-6.2174302,restaurant,,Celistine's Brasserie,,,
53.3311078,-6.2515745,restaurant,coffee_shop,The Canal Bank Café,"Mo-Fr 09:00-23:00, Sa-Su 11:00-23:00",,
53.3046718,-6.2453807,restaurant,indian;nepalese,Fishtail,Mo-Su 17:00-23:00,,
53.3576486,-6.4497283,restaurant,italian,La Banca,,,
53.3483357,-6.3422578,restaurant,,James Joyce Bistro,,,
53.3238877,-6.2510255,restaurant,thai,Nightmarket,Mo-Su 16:00-22:00,,
53.3256467,-6.2553438,restaurant,indian,Kinara Kitchen,,,
53.3232597,-6.2499631,restaurant,,The Wild Goose Grill,,,
53.3502019,-6.2584821,restaurant,chinese,Xi'An Street Food,,,
53.3501869,-6.2572535,restaurant,international,101 Talbot,,,
53.3505551,-6.2549726,restaurant,international,Le Bon Crubeen,,,
53.3457810,-6.2607214,restaurant,american,Hard Rock Cafe,,,
53.3428318,-6.2642249,restaurant,chinese,Good World Restaurant,,,
53.3111987,-6.3594453,restaurant,,,,,
53.3422878,-6.2674266,restaurant,mediterranean,Silk Road Cafe,"Mo-Fr 10:00-16:30, Sa 11:00-16:30, Su 13:00-16:30",,
53.3474932,-6.2824553,restaurant,,Wuff,,,
53.3392996,-6.2802479,restaurant,chinese,East,,,
53.3418336,-6.2639536,restaurant,,Fade Street Social,"Mo-Th 12:30-14:30,17:00-22:30, Fr 12:30-14:30,17:00-23:00, Sa 13:00-23:00, Su 13:00-22:30",,
53.3754361,-6.2696809,restaurant,regional,The Washerwoman,"We-Sa 17:00-22:00, Su 12:00-21:00",,
53.3487766,-6.2673259,restaurant,chicken;portuguese,Nando's,,,
53.3941510,-6.3908434,restaurant,,Dunnes,"Mo,Tu 09:00-21:00; We-Fr 09:00-10:00; Sa 08:30-20:00; Su 10:00-20:00",,
53.3373408,-6.2518773,restaurant,steak_house,FXB Butcher,Tu-Sa 10:00-19:00,,
53.3445295,-6.2639185,restaurant,steak_house,FX Buckley Crow Street,Mo-Su 17:00-23:00,,
53.3442968,-6.2639367,restaurant,burger,Bóbó's,,,
53.3459765,-6.2626275,restaurant,japanese,Eatokyo,"Su-We 12:00-22:30; Th 12:00-23:00; Fr,Sa 12:00-23:30",yes,yes
53.3369851,-6.2653328,restaurant,tapas,Las Tapas de Lola,,,
53.2861671,-6.3761476,restaurant,steak_house,The Blazin' Grill - Steakhouse & Seafood Restaurant,,,
53.3256064,-6.2652842,restaurant,thai,Camile,Mo-Su 12:30-23:00,,
53.3255360,-6.2653020,restaurant,burger,Hey Donna,17:00+,,
53.2878075,-6.2412391,restaurant,indian,Ananda,,,
53.2882337,-6.2432599,restaurant,,,,,
53.2887497,-6.2441028,restaurant,chicken;portuguese,Nando's,Su-We 12:00-22:00; Th-Sa 12:00-23:00,,
53.2887395,-6.2439299,restaurant,,Port House,,,
53.2884064,-6.2428347,restaurant,,Roly Saul,,,
53.3442911,-6.2642116,restaurant,pizza,Bunsen,,,
53.3876586,-6.0668200,restaurant,indian,Okra Green,,,
53.2948847,-6.1354764,restaurant,international,Bistro Le Monde,"Mo 12:00-15:00,17:00-21:00; Tu Off; We-Fr 12:00-15:00, 17:00-22:00; Sa 12:00-22:00; Su 12:00-21:00",,
53.3459935,-6.2571938,restaurant,,Gallaher & Co. Bistro,"Su-We 10:00-22:00, Th-Sa 10:00-23:00",,
53.3249503,-6.2553528,restaurant,asian,MAK at D6,,,
53.3456890,-6.2622517,restaurant,,Elephant & Castle,,,
53.3889325,-6.0740601,restaurant,seafood,The Bloody Stream,,,
53.3451369,-6.2665680,restaurant,,Cleaver East,,,
53.3209023,-6.2349187,restaurant,,The Greenery,,,
53.3432121,-6.2435542,restaurant,,The Pearse Brasserie,,,
53.3829116,-6.4101456,restaurant,chinese,Host Chinese,,,
53.3727572,-6.3613883,restaurant,indian,Okra Green,,,
53.2769684,-6.2107639,restaurant,italian,La Dolce Vita,"Su-Th 15:00-19:30; Fr,Sa 15:00-19:00",,
53.3478871,-6.2584627,restaurant,chinese,Jimmy Chung's,Mo-Su 11:45-22:30,,
53.2882847,-6.2430765,restaurant,pizza,Milano,Mo-Th 11:30-23:00; Fr-Sa 11:30-23:30; Su 11:30-23:00,yes,
