 
43.5095601,16.4414106,Strossmayerov perivoj,,,,park,,,
43.5086575,16.4474083,Tvrđava Gripe,attraction,castle,,,,,
43.5009055,16.4441680,Park pomoraca,,,,park,,,
43.5010169,16.4554336,,,,,pitch,,,
43.5012038,16.4559516,,,,,pitch,,,
43.5001192,16.4563042,Bazen Zenta,,,,swimming_pool,,,
43.5014289,16.4568546,,,,,pitch,,,
43.5010961,16.4547254,,,,,pitch,,,
43.5309996,16.4738311,,,,,pitch,,,
43.5204306,16.4633162,,,,,playground,,,
43.5202312,16.4654224,,,,,pitch,,,
43.5148141,16.4666972,,,,,pitch,,,
43.5205668,16.4705855,,,,,pitch,,,
43.5205242,16.4705793,,,,,pitch,,,
43.5211428,16.4704818,,,,,pitch,,,
43.5092166,16.4343479,Sv. Mikule,,,place_of_worship,,christian,,
43.5212422,16.4668722,,,,,pitch,,,
43.5212901,16.4679145,,,,,pitch,,,
43.5148222,16.4596086,,,,,pitch,,,
43.5144392,16.4697054,,,,,playground,,,
43.5143061,16.4696843,,,,,playground,,,
43.5165187,16.4648275,,,,,pitch,,,
43.5092351,16.4502868,,,,,pitch,,,
43.5092692,16.4502921,,,,,pitch,,,
43.5092007,16.4502815,,,,,pitch,,,
43.5073723,16.4271075,Crkva Sv. Nikole Putnika,,,place_of_worship,,christian,,
43.5180629,16.4475452,,,,,pitch,,,
43.5184417,16.4282346,,,,,pitch,,,
43.5184704,16.4282559,,,,,pitch,,,
43.5196505,16.4422887,,,,,pitch,,,
43.5217823,16.4568524,,,,,pitch,,,
43.5215841,16.4569567,,,,,pitch,,,
43.5231174,16.4701790,,,,,pitch,,,
43.5266855,16.4350057,,,,,pitch,,,
43.5259674,16.4502377,Pomak centar,,,,sports_centre,,,
43.5263542,16.4499267,,,,,pitch,,,
43.5264102,16.4504120,,,,,pitch,,,
43.5008398,16.4446195,Balotana,,,,pitch,,,
43.5039766,16.4535232,,,,,pitch,,,
43.5037972,16.4615698,,,,,pitch,,,
43.5012548,16.4553682,,,,,pitch,,,
43.5011928,16.4562463,,,,,pitch,,,
43.5014062,16.4561822,,,,,pitch,,,
43.5023479,16.4725783,,,,,pitch,,,
43.5050836,16.4718577,,,,,pitch,,,
43.5020835,16.4724384,,,,,pitch,,,
43.5067354,16.4320663,,,,,garden,,,
43.5046307,16.4291994,,,,,garden,,,
43.5116240,16.4300238,,,,,pitch,,,
43.5117449,16.4337429,,,,,garden,,,
43.5151082,16.4393095,,,,,park,,,
43.5168031,16.4414406,,,,,playground,,,
43.5060430,16.4587840,,,,,park,,,
43.5061264,16.4584099,,,,,park,,,
43.5079088,16.4572770,kapelica,,,place_of_worship,,christian,,
43.5078801,16.4619737,crkva Gospe Fatimske,,,place_of_worship,,christian,,
43.5114724,16.4607416,,,,,playground,,,
43.5103070,16.4625447,,,,,playground,,,
43.5063614,16.4530497,,,,,playground,,,
43.5051655,16.4522800,,,,,playground,,,
43.5106463,16.4598109,,,,,playground,,,
43.5044093,16.4553870,,,,,garden,,,
43.5037042,16.4538330,Park Lazarica,,,,park,,,
43.5145532,16.4207192,,,,,pitch,,,
43.5157036,16.4238973,,,,,pitch,,,
43.5140452,16.4343030,,,,,pitch,,,
43.5152370,16.4426260,,,,,garden,,,
43.5149798,16.4476334,,,,,pitch,,,
43.5144512,16.4497600,,,,,playground,,,
43.5151341,16.4682885,,,,,pitch,,,
43.5222969,16.4693457,,,,,pitch,,,
43.5224434,16.4698365,,,,,pitch,,,
43.5223831,16.4700042,,,,,pitch,,,
43.5223758,16.4702448,,,,,pitch,,,
43.5061592,16.4323567,,,,fountain,,,,
43.5035088,16.4224763,,,,,swimming_pool,,,
43.5026562,16.4241060,,,,,playground,,,
43.5203016,16.4463252,,,,,swimming_pool,,,
43.5054890,16.4217127,,,,,playground,,,
43.5203426,16.4736876,,,,,pitch,,,
43.5203095,16.4739359,,,,,pitch,,,
43.5085361,16.4438303,,,,,park,,,
43.5029071,16.4243270,Park za pse,,,,dog_park,,,
43.5070411,16.4301394,,,,,pitch,,,
43.5026218,16.4307491,ACI Marina Split,,,,marina,,,
43.5137268,16.4409743,,,,,garden,,,
43.5142668,16.4411039,,,,,garden,,,
43.5084605,16.4360861,Fontana,,,fountain,,,,
43.5096589,16.4380346,Sv. Duha,,,place_of_worship,,christian,,
43.5062162,16.4286605,,,,,swimming_pool,,,
43.5073201,16.4317899,,,,,swimming_pool,,,
43.5192106,16.4506404,,,,,park,,,
43.5056991,16.4222422,,,,,fitness_centre,,,
43.5182614,16.4399952,,,,,pitch,,,
43.5047127,16.4196969,,,,,swimming_pool,,,
43.5080347,16.4404454,Katedrala svetog Duje,,,place_of_worship,,christian,,
43.5030691,16.4695994,,,,,swimming_pool,,,
43.5063653,16.4522136,,,,,playground,,,
43.5145698,16.4518567,,,,,playground,,,
43.5045452,16.4707234,,,,,playground,,,
43.5078788,16.4303475,,,,,outdoor_seating,,,Outdoor seating of restaurant
43.5153137,16.4527557,,,,,playground,,,
43.5145484,16.4507521,Šumica,,,,park,,,
43.5120694,16.4617475,,,,,pitch,,,
43.5028258,16.4273595,,,,,park,,,
43.5100271,16.4421609,,,,place_of_worship,,christian,,
43.5189201,16.4413329,,,,,pitch,,,
43.5188409,16.4410407,,,,,pitch,,,
43.5232383,16.4692971,crkva materinstva Blažene Djevice Marije,,,place_of_worship,,christian,,
43.5066511,16.4313243,,,,,garden,,,
43.5207924,16.4451557,,,,,garden,,,
43.5095752,16.4508451,,,,,playground,,,
43.5097944,16.4406919,,,,,playground,,,
43.5092724,16.4410459,Zlatna Vrata,,,,park,,,
43.5094407,16.4403745,,,,,park,,,
43.5049873,16.4439772,,,,,playground,,,
43.5155407,16.4332711,,,,,sports_hall,,,
43.5153995,16.4233210,,,,,pitch,,,
43.5121278,16.4662384,,,,,pitch,,,
43.5118484,16.4663135,,,,,pitch,,,
43.5185257,16.4293548,,,,,pitch,,,
43.5176048,16.4286627,,,,,pitch,,,
43.5167905,16.4558156,,,,,park,,,
43.5189988,16.4511051,,,,,pitch,,,
43.5081723,16.4215544,Botanički Vrt,,,,garden,,,
43.5008687,16.4432024,Spomenik palim pomorcima,,memorial,,,,,
43.5086785,16.4681616,,,,,playground,,,
43.5178269,16.4591944,,,,,park,,,
43.5177175,16.4543470,,,,,park,,,
43.5116494,16.4467561,,,,,garden,,,
43.5114712,16.4484966,,,,,garden,,,
43.5126309,16.4486676,,,,,garden,,,
43.5124958,16.4489110,,,,,garden,,,
43.5122699,16.4489042,,,,,garden,,,
43.5118188,16.4488881,,,,,garden,,,
43.5120421,16.4487942,,,,,garden,,,
43.5123239,16.4486374,,,,,garden,,,
