48.8572463,2.3623360,,grass,,,
48.8574891,2.3622832,,grass,,,
48.8583542,2.3659539,,grass,,,
48.8574264,2.3667673,,residential,,,
48.8433581,2.3400000,,,,water,
48.8262569,2.3854312,,construction,,,
48.8510691,2.3401893,,,,water,
48.8508704,2.3404980,,,,water,
48.8484375,2.3388492,,grass,,,
48.8480566,2.3393971,,,,water,
48.8484324,2.3391256,,grass,,,
48.8483661,2.3381071,,grass,,,
48.8487126,2.3381286,,grass,,,
48.8484711,2.3385305,,grass,,,
48.8481666,2.3389299,,grass,,,
48.8488093,2.3387227,,grass,,,
48.8480625,2.3389149,,,,water,
48.8480218,2.3394331,,grass,,,
48.8489435,2.3381416,,grass,,,
48.8480464,2.3380868,,grass,,,
48.8478758,2.3390737,,grass,,,
48.8469338,2.3364293,,grass,,,
48.8449325,2.3333235,,grass,,,
48.8472079,2.3335001,,grass,,,
48.8471912,2.3399802,,grass,,,
48.8451403,2.3358216,,grass,,,
48.8475616,2.3335039,,grass,,,
48.8476386,2.3329849,,grass,,,
48.8472319,2.3396569,,grass,,,
48.8483523,2.3327894,,grass,,,
48.8474856,2.3372421,,grass,,,
48.8486333,2.3333090,,grass,,,
48.8473884,2.3380868,,grass,,,
48.8476975,2.3392253,,grass,,,
48.8474079,2.3331840,,grass,,,
48.8478928,2.3332008,,grass,,,
48.8461825,2.3371601,,grass,,,
48.8485129,2.3333448,,grass,,,
48.8480836,2.3364749,,grass,,,
48.8471720,2.3331181,,grass,,,
48.8452434,2.3330797,,grass,,,
48.8473807,2.3335275,,grass,,,
48.8484066,2.3364610,,grass,,,
48.8449141,2.3339681,,grass,,,
48.8473871,2.3363376,,grass,,,
48.8479472,2.3356319,,grass,,,
48.8478352,2.3335160,,grass,,,
48.8469053,2.3379389,,grass,,,
48.8465360,2.3396216,,grass,,,
48.8460535,2.3331061,,grass,,,
48.8460509,2.3334810,,grass,,,
48.8450075,2.3374507,,grass,,,
48.8450226,2.3367008,,grass,,,
48.8463506,2.3329203,,grass,,,
48.8457399,2.3330351,,grass,,,
48.8457869,2.3334286,,grass,,,
48.8466218,2.3331666,,grass,,,
48.8466461,2.3335053,,grass,,,
48.8468083,2.3334721,,grass,,,
48.8465226,2.3398857,,grass,,,
48.8468594,2.3330957,,grass,,,
48.8462847,2.3334567,,grass,,,
48.8450158,2.3370662,,grass,,,
48.8464714,2.3334576,,grass,,,
48.8485151,2.3361018,,grass,,,
48.8478366,2.3374906,,grass,,,
48.8484594,2.3357786,,grass,,,
48.8487943,2.3361196,,grass,,,
48.8486499,2.3358612,,grass,,,
48.8486274,2.3343194,,grass,,,
48.8487851,2.3345413,,grass,,,
48.8484148,2.3347515,,grass,,,
48.8483068,2.3355992,,grass,,,
48.8484147,2.3382780,,grass,,,
48.8478312,2.3377500,,grass,,,
48.8486626,2.3361288,,grass,,,
48.8485390,2.3338190,,grass,,,
48.8480639,2.3364288,,grass,,,
48.8488246,2.3345452,,grass,,,
48.8484965,2.3353401,,,,water,
48.8480177,2.3381173,,grass,,,
48.8487777,2.3358478,,grass,,,
48.8484439,2.3353065,,grass,,,
48.8485428,2.3345553,,grass,,,
48.8478522,2.3370211,,grass,,,
48.8485322,2.3349599,,grass,,,
48.8486419,2.3354788,,grass,,,
48.8478579,2.3367606,,grass,,,
48.8487564,2.3359549,,grass,,,
48.8484329,2.3349925,,grass,,,
48.8484934,2.3343380,,grass,,,
48.8444961,2.3338539,,orchard,,,
48.8479113,2.3370647,,grass,,,
48.8479013,2.3374816,,grass,,,
48.8837743,2.3538335,,construction,,,
48.8814378,2.3625227,,construction,,,
48.8867978,2.3919270,,construction,,,
48.8791191,2.4049692,Réservoir des Lilas,reservoir,,,
48.8817087,2.3933148,,brownfield,,,
48.8513427,2.3255788,,grass,,,
48.8513117,2.3254069,,grass,,,
48.8512089,2.3260793,,grass,,,
48.8515714,2.3257809,,grass,,,
48.8512704,2.3258062,,grass,,,
48.8564668,2.3860914,,brownfield,,,
48.8624418,2.3734062,,construction,,,
48.8597952,2.3750327,,construction,,,
48.8430123,2.3365447,,grass,,,
48.8438040,2.3370019,,grass,,,
48.8412536,2.3368286,,grass,,,
48.8426417,2.3369256,,grass,,,
48.8424340,2.3369093,,grass,,,
48.8421669,2.3372915,,grass,,,
48.8413440,2.3370779,,grass,,,
48.8418820,2.3368732,,grass,,,
48.8421874,2.3365095,,grass,,,
48.8433884,2.3369673,,grass,,,
48.8413577,2.3365739,,grass,,,
48.8431609,2.3361028,,grass,,,
48.8431564,2.3362707,,grass,,,
48.8428725,2.3362546,,grass,,,
48.8428777,2.3360852,,grass,,,
48.8413149,2.3345125,École Alsacienne,education,,,
48.8935594,2.3854222,Écluse du pont de Flandre,residential,,,
48.8423858,2.3206704,,grass,,,
48.8651775,2.3134167,,,,water,
48.8656349,2.3134755,,grass,,,
48.8654551,2.3132327,,grass,,,
48.8665553,2.3135791,,grass,,,
48.8666083,2.3133629,,grass,,,
48.8669219,2.3133966,,grass,,,
48.8670160,2.3136303,,,,water,
48.8654801,2.3133935,,grass,,,
48.8665864,2.3104857,,grass,,,
48.8657953,2.3105240,,grass,,,
48.8668773,2.3111831,,grass,,,
48.8672621,2.3125194,,grass,,,
48.8672451,2.3123220,,grass,,,
48.8669010,2.3118424,,grass,,,
48.8668854,2.3116312,,,,water,
48.8669118,2.3119372,,grass,,,
48.8668738,2.3113949,,grass,,,
48.8672092,2.3132831,,grass,,,
48.8670753,2.3115635,,grass,,,
48.8671718,2.3120227,,grass,,,
48.8672339,2.3129064,,grass,,,
48.8643660,2.3074746,Jardin d'Erevan,grass,,,
48.8676870,2.3127213,,,,water,
48.8651912,2.3140176,,,,water,
48.8669625,2.3142251,,,,water,
48.8669178,2.3151357,,,,water,
48.8653658,2.3151534,,grass,,,
48.8659251,2.3169573,Fontaine de Diane,,,water,
48.8652410,2.3147713,,grass,,,
48.8656941,2.3143011,,grass,,,
48.8652579,2.3161133,,grass,,,
48.8653508,2.3171827,,grass,,,
48.8675214,2.3124177,,grass,,,
48.8656062,2.3140645,,grass,,,
48.8654520,2.3176639,,grass,,,
48.8656694,2.3171143,,grass,,,
48.8662238,2.3163229,,grass,,,
48.8663870,2.3161995,,grass,,,
48.8661027,2.3159961,,grass,,,
48.8654509,2.3181836,,grass,,,
48.8656517,2.3187321,,grass,,,
48.8654823,2.3185418,,grass,,,
48.8658642,2.3163725,,grass,,,
48.8656177,2.3182852,,grass,,,
48.8658748,2.3179953,,grass,,,
48.8660351,2.3174176,,grass,,,
48.8653175,2.3182987,,grass,,,
48.8660326,2.3161430,,grass,,,
48.8675336,2.3108228,,grass,,,
48.8674966,2.3111156,,grass,,,
48.8673618,2.3108875,,grass,,,
48.8677312,2.3104658,,grass,,,
48.8679808,2.3106183,,grass,,,
48.8675118,2.3108961,,grass,,,
48.8671372,2.3107309,,grass,,,
48.8692922,2.3098822,,,,water,
48.8686676,2.3103635,,,,water,
48.8689059,2.3096131,,,,water,
48.8678295,2.3115963,,grass,,,
48.8690548,2.3106279,,,,water,
48.8686834,2.3099124,,,,water,
48.8692780,2.3103331,,,,water,
48.8681165,2.3109370,,grass,,,
48.8679805,2.3108769,,grass,,,
48.8678971,2.3111865,,grass,,,
48.8679498,2.3110399,,grass,,,
48.8677820,2.3112858,,grass,,,
48.8694622,2.3127333,,grass,,,
48.8689623,2.3129461,Fontaine du Cirque,,,water,
48.8692408,2.3123642,,grass,,,
48.8694249,2.3123713,,grass,,,
48.8692891,2.3115014,,grass,,,
48.8688040,2.3125131,,grass,,,
48.8692110,2.3128677,,grass,,,
48.8690708,2.3133538,,grass,,,
48.8689376,2.3120334,,grass,,,
48.8683910,2.3137367,,grass,,,
48.8689232,2.3137726,,grass,,,
48.8685915,2.3131196,,grass,,,
48.8686575,2.3134665,,grass,,,
48.8688784,2.3135454,,grass,,,
48.8689897,2.3139769,,grass,,,
48.8685141,2.3137127,,grass,,,
48.8688487,2.3139369,,grass,,,
48.8680469,2.3156227,,grass,,,
48.8677044,2.3160307,,grass,,,
48.8673510,2.3180025,Fontaine des Ambassadeurs,,,water,
48.8676981,2.3174843,,grass,,,
48.8681230,2.3146984,,grass,,,
48.8682109,2.3152210,,grass,,,
48.8674099,2.3170507,,grass,,,
48.8680018,2.3165498,,grass,,,
48.8680052,2.3151347,,grass,,,
48.8683812,2.3147853,Fontaine de la Grille du Coq,,,water,
48.8669237,2.3185376,,grass,,,
48.8672706,2.3192186,,grass,,,
48.8670613,2.3191356,,grass,,,
48.8672385,2.3185911,,grass,,,
48.8670700,2.3187047,,grass,,,
48.8666429,2.3193170,,grass,,,
48.8667775,2.3198480,,grass,,,
48.8671253,2.3196360,,grass,,,
48.8693669,2.3166853,,grass,,,
48.8696401,2.3156352,,grass,,,
48.8688632,2.3162691,,grass,,,
48.8697127,2.3169535,,grass,,,
48.8688398,2.3149947,,grass,,,
48.8693715,2.3154439,,grass,,,
48.8685753,2.3158258,,grass,,,
48.8694471,2.3165383,,grass,,,
48.8693476,2.3153400,,grass,,,
48.8690148,2.3149648,,grass,,,
48.8695750,2.3154630,,grass,,,
48.8687645,2.3150458,,grass,,,
48.8691954,2.3151805,,grass,,,
48.8684884,2.3155504,,grass,,,
48.8685949,2.3151350,,grass,,,
48.8693045,2.3144023,,grass,,,
48.8692544,2.3145595,,grass,,,
48.8695131,2.3137778,,grass,,,
48.8693929,2.3141264,,grass,,,
48.8278636,2.3229682,,grass,,,
48.8801083,2.3186234,,construction,,,
48.8796321,2.3099672,,grass,,,
48.8789595,2.3111945,,grass,,,
48.8788502,2.3109749,,grass,,,
48.8783327,2.3100096,,grass,,,
48.8793513,2.3112763,,grass,,,
48.8790633,2.3114042,,grass,,,
48.8799493,2.3100127,,grass,,,
48.8801258,2.3099324,,grass,,,
48.8797409,2.3098352,,grass,,,
