47.2256465,-1.5827403,La Botanique,artwork,,,,,,
47.2257464,-1.5824017,La Forêt,artwork,,,,,,
47.2256116,-1.5820561,La Moisson,artwork,,,,,,
47.2241687,-1.5841095,L'Océan,artwork,,,,,,
47.2241928,-1.5840688,La Loire,artwork,,,,,,
47.2242132,-1.5840302,Le Lac de Grand Lieu,artwork,,,,,,
47.1969524,-1.5423895,L'Homme qui marche,artwork,,,,,,
47.2117971,-1.5260847,"Portail 0°-90°, Portail 8°-98°",artwork,,,,,,
47.2161344,-1.5464832,Nymphéa,artwork,,,,,,
47.2181414,-1.5435258,L'angle DRAC,artwork,,,,,,
47.2172131,-1.5481272,En regardant vers le sud,information,,,,,,
47.2172816,-1.5478443,En arrivant à Nantes au 17e siècle,information,,,,,,Parcours thématique «Entre Château et Cathédrale» - Étape 1 - Panneau double
47.2179481,-1.5492125,Quand la ville sort de ses remparts,information,,,,,,Parcours thématique «Entre Château et Cathédrale» - Étape 3 - Panneau double
47.2388618,-1.5181771,Enchanterie de la ligne 11,artwork,,,,,,
47.2388782,-1.5181546,Enchanterie de la ligne 11,information,,,,,,
47.2421289,-1.5457781,A la découverte du ruisseau des Sourdes,information,,,,,,
47.2354475,-1.5482167,Les chantiers navals du bord de l'Erdre,information,,,,,,Panneau hors parcours
47.2176097,-1.5546947,L'hôtel de ville ne s'est pas construit en un jour,information,,,,,,
47.2132627,-1.5589387,"Le passage Pommeraye, une galerie commerçante du 19e siècle",information,,,,,,Parcours général « Les incontournables » - Étape 11/15
47.2124876,-1.5592257,"La Fosse, l'envers du décor",information,,,,,,Parcours général « Les incontournables » - Étape 14 bis/15
47.2129576,-1.5618629,La place Graslin se met en scène,information,,,,,,Parcours général « Les incontournables » - Étape 13/15
47.2243936,-1.5536259,Versailles : l'île aux bateaux,information,,,,,,Panneau hors parcours
47.2202601,-1.5553010,"Les 50 Otages, une mémoire plurielle",information,,,,,,Panneau hors parcours
47.2247247,-1.5541121,,artwork,,fountain,,,,
47.2200084,-1.5448161,Un jardin pour tous,information,,,,,,Panneau hors parcours
47.2202736,-1.5607129,,artwork,,fountain,,,,
47.2029077,-1.5827179,Musée des Compagnons du Devoir,museum,,,,,,
47.2142512,-1.5589020,"La place Royale, une reconstruction à l'identique",information,,,,,,Parcours général « Les incontournables » – Étape 10/15
47.2142506,-1.5589047,,information,,,,,,
47.2131724,-1.5573068,"« Arrêt Commerce », un nœud de circulation des tramways",information,,,,,,Parcours général « Les incontournables » – Étape 8/15
47.2135554,-1.5548331,Les comblements du 20e siècle : la fin de la « Venise de l'Ouest »,information,,,,,,Parcours général « Les incontournables » – Étape 5/15
47.2154193,-1.5606630,"La nouvelle ville""se faufile""dans l'ancienne",information,,,,,,
47.2154186,-1.5606661,Quartier Calvaire,information,,,,,,
47.2149441,-1.5637574,Le long des « boulevards »,information,,,,,,
47.2187304,-1.5412992,La ménagerie,information,,,,,,
47.2205411,-1.5422855,Camélia,information,,,,,,
47.2209392,-1.5425830,Le pollinarium Sentinelle,information,,,,,,
47.2211911,-1.5430987,Les plantes carnivores,information,,,,,,
47.2207433,-1.5433399,Les damiers botaniques,information,,,,,,
47.2207708,-1.5434684,Des collections locales et mondiales,information,,,,,,Panneau hors parcours
47.2208420,-1.5435475,Les serres,information,,,,,,
47.2184246,-1.5419949,Jardin botanique et jardin « à l'anglaise »,information,,,,,,Panneau hors parcours
47.2145362,-1.5535157,"Nantes – Saint-Domingue, une histoire en commun",information,,,,,,Parcours thématique « Nantes et la traite négrière » – Étape 10
47.2167310,-1.5566820,Le cours : l'eau pour mémoire,information,,,,,,Panneau hors parcours
47.2167294,-1.5566826,"La tour Bretagne, un ""gratte-ciel"" en point de mire",information,,,,,,Panneau hors parcours
47.2167296,-1.5566807,"L'hôtel La Pérouse, ""né de la ville""",information,,,,,,Panneau hors parcours
47.2166729,-1.5578772,La porte Sauvetout : des vestiges du Moyen Âge,information,,,,,,Panneau hors parcours
47.2151748,-1.5580434,L'église Saint-Nicolas : une église avant-gardiste,information,,,,,,Parcours général « Les incontournables » - Étape 9/15
47.2290416,-1.5853765,affichage municipal,information,,,,,,
47.1989063,-1.5920490,,information,,,,,,
47.2044526,-1.5944141,,information,,,,,,
47.2183967,-1.5633462,Le temps du théâtre de la Renaissance,information,,,,,,Panneau hors parcours
47.2183975,-1.5633534,La renaissance du temple réformé,information,,,,,,Panneau hors parcours
47.2175904,-1.5626406,Un nouveau quartier résidentiel,information,,,,,,Panneau hors parcours
47.2175900,-1.5626412,Un palais pour la justice,information,,,,,,Panneau hors parcours
47.2123921,-1.5556265,« Ces Messieurs du commerce »,information,,,,,,Parcours thématique « Nantes et la traite négrière » – Étape 8
47.2129930,-1.5552956,La population noire à Nantes au 18e siècle,information,,,,,,Parcours thématique « Nantes et la traite négrière » – Étape 9
47.2124730,-1.5620911,Cambronne une promenade dans la ville haute,information,,,,,,Panneau hors parcours
47.2129461,-1.5648533,"Un palais pour les sciences, le Muséum d'histoire naturelle",information,,,,,,Panneau hors parcours
47.2098567,-1.5617613,"Nantes, ville de l'abolition ?",information,,,,,,Parcours thématique « Nantes et la traite négrière » – Étape 2
47.2098425,-1.5616766,"Les abolitions de l'esclavage, un combat difficile et inachevé",information,,,,,,Parcours thématique « Nantes et la traite négrière » – Étape 1
47.2101581,-1.5627258,Le Mémorial de l'abolition de l'esclavage,information,,,,,,Parcours thématique « Nantes et la traite négrière » – Étape 4
47.2101789,-1.5627515,"Lutter contre l'oubli, mettre en gare pour l'avenir. Une prise de conscience récente",information,,,,,,Parcours thématique « Nantes et la traite négrière » – Étape 3
47.2099976,-1.5644214,Les bénéficiaires de la traite négrière atlantique. Une famille d'armateurs et négociants : lesMontaudouin.,information,,,,,,Parcours thématique « Nantes et la traite négrière » – Étape 5
47.2109966,-1.5610648,"L'esclavage contemporain, un combat d'actualité",information,,,,,,Parcours thématique « Nantes et la traite négrière » – Étape 6
47.2112370,-1.5607272,"Nantes, premier port négrier de France",information,,,,,,Parcours thématique « Nantes et la traite négrière » – Étape 7
47.2112386,-1.5607288,Le « triangle ». L'Europe négrière.,information,,,,,,Parcours thématique « Nantes et la traite négrière » – Étape 7bis
47.2145329,-1.5535182,L'achat des captifs africains,information,,,,,,Parcours thématique « Nantes et la traite négrière » – Étape 10 bis
47.2170668,-1.5483419,Mythes et Histoire,information,,,,,,Parcours thématique « Nantes et la traite négrière » – Étape 11
47.2170509,-1.5490695,Du «Chastel de la Tour Neuve» au Château des ducs de Bretagne,information,,,,,,Parcours thématique «Entre Château et Cathédrale» - Étape n°2 - Du «Chastel de la Tour Neuve» au Château des ducs de Bretagne
47.2179484,-1.5509913,La cathédrale gothique : un chantier de plus de 4 siècles,information,,,,,,Parcours thématique «Entre Château et Cathédrale» - Étape 5
47.2178336,-1.5497967,Un «hôtel» urbain du 15e siècle,information,,,,,,Parcours thématique «Entre Château et Cathédrale» - Étape 4 - Panneau double
47.2185827,-1.5511660,"Ici, le 20 octobre 1941,",information,,,,,,Panneau hors parcours
47.2197418,-1.5504600,Ouvrir une promenade entre la Loire et l'Erdre,information,,,,,,Panneau hors parcours
47.2154932,-1.5452521,"Du ""Petit-Beurre"" au Lieu Unique",information,,,,,,Panneau hors parcours - Panneau de photos sans texte
47.2134309,-1.5445056,Du <<ventre>> de Nantes...aux expositions internationales,information,,,,,,Panneau hors parcours - Panneau double
