45.7625506,4.8415783,Buste d'Édouard Herriot,artwork,,,,,,
45.7676746,4.8330958,Colonne Buren,artwork,,,,,,
45.7676838,4.8331731,Colonne Buren,artwork,,,,,,
45.7676923,4.8332463,Colonne Buren,artwork,,,,,,
45.7676668,4.8330215,Colonne Buren,artwork,,,,,,
45.7676587,4.8329458,Colonne Buren,artwork,,,,,,
45.7676496,4.8328693,Colonne Buren,artwork,,,,,,
45.7677765,4.8339958,Colonne Buren,artwork,,,,,,
45.7677679,4.8339206,Colonne Buren,artwork,,,,,,
45.7677600,4.8338479,Colonne Buren,artwork,,,,,,
45.7677518,4.8337684,Colonne Buren,artwork,,,,,,
45.7677431,4.8336956,Colonne Buren,artwork,,,,,,
45.7677349,4.8336241,Colonne Buren,artwork,,,,,,
45.7580311,4.8540819,Sans titre,artwork,,,,,,
45.7659148,4.8310787,"Fresque ""Bibliothèque de la Cité""",artwork,,,,,,
45.7631471,4.8280137,Aux Azalées,attraction,,,,,,
45.7623066,4.8528846,Synchromie no.1,artwork,,,,,,
45.7834751,4.8547582,,artwork,,,,,,
45.7782253,4.8569432,Les Girafes,artwork,,,,,,
45.7409224,4.8547450,Résidence Ôtelia - Gestetud,hotel,,,,,,
45.7615460,4.8535896,Structure,artwork,,,,,,
45.7610592,4.8533017,Deber - Modulation sur le carré,artwork,,,,,,
45.7608493,4.8526791,Croncelhorbe,artwork,,,,,,
45.7603725,4.8541248,Demeure miroir n°10,artwork,,,,,,
45.7632624,4.8487764,Combat,artwork,,,,,,
45.7633688,4.8486581,Second Silence,artwork,,,,,,
45.7707332,4.8371697,Feux d’artistes,gallery,,,,,,
45.7704718,4.8411365,Sully,artwork,,,,,,
45.7606018,4.8494290,Renaissance,artwork,,,,,,
45.7577894,4.8576431,Nemea,hotel,,,,,,
45.7763150,4.8101043,Nouages,artwork,,bench,,,,
45.7725745,4.8130162,,artwork,,bench,,,,
45.7721807,4.8133153,,artwork,,bench,,,,
45.7572398,4.8577428,,artwork,,,,,,
